accused_person_id,case_id,accused_name,gender,age,occupation,is_arrested,is_history_sheeter,address
A004013,CR004013,Ishita Verma,Female,44,Labourer,True,False,"H.No. 30, Nazareth Chowk, Ranchi 261124"
A004014,CR004014,Bhavini Raval,Female,54,Self Employed,True,False,"01/27, Ratta Nagar, Karimnagar-138826"
A004015,CR004015,Vaishnavi Batra,Female,39,Driver,True,False,"157, Handa, Jalandhar 433319"
A004016,CR004016,Jasmit Mukherjee,Female,69,Business,True,False,"H.No. 90, Dixit Road, Bikaner 990894"
A004017,CR004017,Bahadurjit Raj,Male,62,Student,False,False,"03/749, Chatterjee, Khora -974811"
A004018,CR004018,Veer Nazareth,Male,41,Business,True,False,"252, Dalal Ganj, Medininagar 551263"
A004019,CR004019,Atharv Saraf,Male,51,Student,False,False,"286, Nagar Chowk, Shivpuri-914394"
A004020,CR004020,Harini Salvi,Female,55,Business,True,False,"H.No. 62, Batta Street, Amaravati 481724"
A004021,CR004021,Zayan Parmer,Male,50,Business,False,False,"94, Rastogi, Pimpri-Chinchwad 928513"
A004022,CR004022,Ishanvi Gola,Female,20,Government Employee,True,False,"33, Sekhon Road, Rourkela 365600"
A004023,CR004023,Faqid Kapur,Male,52,Mechanic,False,False,"949, Bandi Street, Ranchi-744461"
A004024,CR004024,Lopa Devi,Female,52,Farmer,True,False,"H.No. 02, Dyal Ganj, Ambattur 306774"
A004025,CR004025,Indira Magar,Female,44,Labourer,True,True,"00, Sengupta Ganj, Pimpri-Chinchwad-940725"
A004026,CR004026,Nilima Sur,Female,64,Self Employed,False,False,"45/436, Pai Marg, Junagadh-721631"
A004027,CR004027,Fiyaz Dewan,Male,54,Labourer,True,True,"833, Mukhopadhyay Circle, Pimpri-Chinchwad-787418"
A004028,CR004028,Atharv Gill,Male,55,Labourer,True,False,"73/455, Dalal, Vijayawada-424390"
A004029,CR004029,Manya Manda,Female,54,Self Employed,True,False,"76, Brahmbhatt Street, Warangal-123851"
A004030,CR004030,Wriddhish Mani,Male,56,Private Employee,False,False,"35/26, Das Path, Raiganj-320689"
A004031,CR004031,Ria Barman,Female,39,Driver,True,False,"83/12, Hari Path, Chandrapur 295278"
A004032,CR004032,Thomas Suri,Male,47,Private Employee,False,False,"58/751, Krishna, Srikakulam-396655"
A004033,CR004033,Radhika Mannan,Female,21,Driver,False,False,"H.No. 35, Khalsa Nagar, Madurai-756767"
A004034,CR004034,Timothy Soni,Male,33,Private Employee,True,False,"28/637, Rajagopalan Zila, Thoothukudi-404054"
A004035,CR004035,Aayush Bose,Male,23,Self Employed,True,True,"80/898, Ranganathan Ganj, Pali 484886"
A004036,CR004036,Mohammed Sachar,Male,18,Driver,True,False,"69/729, Murty Zila, Ballia 497385"
A004037,CR004037,Rishi Jani,Male,67,Student,True,False,"37, Chahal Zila, Cuttack 342768"
A004038,CR004038,Amaira Nagar,Female,22,Self Employed,True,False,"142, Chowdhury Marg, Pallavaram-184247"
A004039,CR004039,Anay Natt,Male,44,Driver,False,False,"H.No. 91, Pillai Ganj, Moradabad-551477"
A004040,CR004040,Adya Misra,Female,22,Farmer,True,True,"71/407, Thakkar Circle, Shahjahanpur 791529"
A004041,CR004041,Vincent Oommen,Male,53,Farmer,True,False,"50/37, Madan Circle, Sonipat-738651"
A004042,CR004042,Agastya Suri,Male,27,Driver,True,False,"H.No. 863, Char Street, Pimpri-Chinchwad-866948"
A004043,CR004043,Gagan Kata,Male,20,Labourer,True,False,"68/19, Jani Road, Nagaon-395477"
A004044,CR004044,Chandani Seth,Female,56,Farmer,True,False,"68/96, Deshmukh Circle, Nashik-143501"
A004045,CR004045,Nicholas Madan,Male,39,Electrician,True,False,"942, Varma, Kozhikode-602755"
A004046,CR004046,Netra Swaminathan,Female,67,Mechanic,True,False,"18, Mukhopadhyay Zila, Uluberia 226008"
A004047,CR004047,Guneet Amble,Male,32,Student,False,False,"H.No. 57, Bala Nagar, Phagwara 911276"
A004048,CR004048,Udarsh Madan,Male,24,Electrician,True,False,"36/14, Kothari Nagar, Parbhani 416030"
A004049,CR004049,Wridesh Reddy,Male,24,Driver,True,False,"90/95, Hegde Zila, Karimnagar-727239"
A004050,CR004050,Victor Ganguly,Male,18,Mechanic,False,False,"07/559, Som Road, Kumbakonam 513731"
A004051,CR004051,Varsha Reddy,Female,60,Government Employee,False,False,"H.No. 50, Dara Road, Ramgarh 682008"
A004052,CR004052,Jackson Varty,Male,45,Labourer,True,False,"H.No. 062, Pall Street, Jalgaon 466568"
A004053,CR004053,Sathvik Madan,Male,57,Student,True,False,"66/37, Sood Marg, Pune-133074"
A004054,CR004054,Priya Deep,Female,55,Driver,True,False,"60/381, Nagar, Pudukkottai-048988"
A004055,CR004055,Vaishnavi Bhatti,Female,40,Driver,True,False,"68, Sandhu Street, Serampore 358553"
A004056,CR004056,Ronith Anand,Male,67,Electrician,True,False,"H.No. 43, Trivedi, Chittoor 802631"
A004057,CR004057,Harish Balakrishnan,Male,30,Driver,False,False,"H.No. 68, Aggarwal Nagar, Bhubaneswar 890421"
A004058,CR004058,Utkarsh Iyengar,Male,55,Business,True,False,"H.No. 762, Sabharwal Zila, Agra 128694"
A004059,CR004059,Rachana Deshpande,Female,28,Self Employed,False,False,"35, Narayanan Zila, Proddatur 630597"
A004060,CR004060,Radha Ramachandran,Female,61,Government Employee,True,False,"H.No. 29, Hora Ganj, Tirunelveli 158959"
A004061,CR004061,Aradhana Dhawan,Female,69,Mechanic,True,True,"H.No. 642, Mall Street, Guna-534017"
A004062,CR004062,Ekiya Mahal,Female,37,Self Employed,False,False,"424, Dewan Nagar, Tenali-785072"
A004063,CR004063,Ganga Murty,Female,48,Electrician,True,False,"860, Shetty Path, Bhilwara 511191"
A004064,CR004064,Wishi Tella,Female,37,Student,True,False,"60/02, Srivastava Road, Parbhani-741224"
A004065,CR004065,Lopa Golla,Female,67,Mechanic,True,False,"H.No. 23, Bava Marg, Gulbarga-239675"
A004066,CR004066,Nimrat Pai,Female,27,Farmer,True,False,"H.No. 308, Kakar Path, Singrauli 295119"
A004067,CR004067,Damini Rao,Female,50,Mechanic,True,False,"53/334, Roy Nagar, Kamarhati-694539"
A004068,CR004068,Yatin Sathe,Male,53,Farmer,True,False,"93/423, Doshi Road, Raichur-232955"
A004069,CR004069,Ekaraj Mukhopadhyay,Male,54,Farmer,False,False,"H.No. 530, Kara Circle, Jehanabad-525882"
A004070,CR004070,Ikbal Mander,Male,36,Private Employee,True,False,"87/618, Gera Street, Giridih-365949"
A004071,CR004071,Ekavir Sekhon,Male,62,Student,True,False,"76/34, Narang Road, Pali-573237"
A004072,CR004072,Nidra Sengupta,Female,59,Private Employee,True,False,"112, Ganesan Marg, Bhubaneswar-536679"
A004073,CR004073,Utkarsh Setty,Male,27,Business,True,False,"98/38, Jani Road, Aizawl-568905"
A004074,CR004074,Qadim Mital,Male,21,Government Employee,False,False,"H.No. 553, Luthra Zila, Ramgarh-514595"
A004075,CR004075,Shravya Kala,Female,58,Business,True,False,"H.No. 062, Venkataraman Zila, Dehri 698485"
A004076,CR004076,Zaitra Parikh,Female,60,Business,True,False,"14/62, Dash Road, Tenali 881578"
A004077,CR004077,Abdul Kalita,Male,38,Farmer,True,False,"H.No. 07, Shenoy Nagar, Siliguri 429739"
A004078,CR004078,Chasmum Venkatesh,Female,22,Government Employee,True,False,"50, Dubey Ganj, Bhagalpur-477029"
A004079,CR004079,Qushi Sathe,Female,41,Electrician,True,False,"31/370, Parmar Chowk, Gopalpur-349797"
A004080,CR004080,Falguni Dave,Female,60,Mechanic,True,False,"H.No. 53, Mohanty Path, Panchkula-883839"
A004081,CR004081,Fitan Dugar,Male,52,Farmer,True,False,"57, Manda Nagar, Satna 041186"
A004082,CR004082,Aadhya Rastogi,Female,21,Business,True,False,"H.No. 81, Pau Chowk, Kottayam 855619"
A004083,CR004083,Kalpit Sankar,Male,39,Farmer,True,False,"H.No. 052, Mistry Ganj, Moradabad-058711"
A004084,CR004084,Pallavi Shukla,Female,63,Farmer,True,False,"H.No. 681, Majumdar, Allahabad 749729"
A004085,CR004085,Indrajit Baria,Male,45,Government Employee,True,False,"58/360, Chawla Path, Sirsa-238909"
A004086,CR004086,Hemani Mittal,Female,51,Farmer,False,False,"H.No. 886, Nayak Path, Allahabad 334083"
A004087,CR004087,Varenya Walla,Female,33,Farmer,True,False,"28/444, Ramanathan Marg, Shivpuri-740567"
A004088,CR004088,Gopal Rau,Male,40,Private Employee,False,False,"30/310, Ben Road, Kulti-010678"
A004089,CR004089,Rachita Dhawan,Female,56,Business,True,False,"40, Goda Street, Nadiad-526462"
A004090,CR004090,Yashasvi Golla,Female,29,Farmer,True,False,"53/085, Sen, Medininagar-804834"
A004091,CR004091,Zayyan Khurana,Male,69,Driver,True,True,"90/765, Sangha Ganj, Bhavnagar-888454"
A004092,CR004092,Darika Kunda,Female,52,Private Employee,True,False,"29, Walla Street, Kulti-376348"
A004093,CR004093,Kavya Kohli,Female,66,Private Employee,True,True,"07/57, Nori, Mau-584409"
A004094,CR004094,Janya Madan,Female,61,Private Employee,False,False,"H.No. 740, Lanka Zila, Gangtok 798434"
A004095,CR004095,Daniel More,Male,64,Student,True,False,"44/82, Kothari Chowk, Barasat 461961"
A004096,CR004096,Andrew Boase,Male,42,Business,False,True,"91/88, Narayan Zila, Serampore-658445"
A004097,CR004097,Fiyaz Lata,Male,61,Student,False,False,"346, Bail Nagar, Dharmavaram-011403"
A004098,CR004098,Riya Karnik,Female,27,Private Employee,True,False,"H.No. 67, Ben Ganj, Jaunpur 323108"
A004099,CR004099,Brijesh Dasgupta,Male,33,Mechanic,True,False,"H.No. 776, Bajwa Road, Vijayawada 261981"
A004100,CR004100,Lucky Kar,Male,51,Business,True,False,"073, Dhaliwal, Dibrugarh 408287"
A004101,CR004101,Simon Apte,Male,33,Self Employed,False,False,"H.No. 745, Hans Road, Anantapur 228325"
A004102,CR004102,Zansi Rai,Female,32,Self Employed,True,False,"42/40, Master Ganj, Munger 972392"
A004103,CR004103,Gunbir Bhagat,Male,61,Self Employed,True,False,"H.No. 28, Borde Chowk, Ambattur 258327"
A004104,CR004104,Leena Barman,Female,29,Electrician,True,False,"18/847, Jain Chowk, Aurangabad 126187"
A004105,CR004105,Rohan Virk,Male,28,Business,False,False,"H.No. 14, Deshmukh Marg, Phusro 393588"
A004106,CR004106,Tanmayi Nagar,Female,41,Driver,False,False,"46, Choudhury Road, Tiruvottiyur-443114"
A004107,CR004107,Kashvi Mandal,Female,54,Private Employee,False,False,"H.No. 54, Nagi Circle, Kirari Suleman Nagar 188858"
A004108,CR004108,Omisha Tara,Female,57,Farmer,True,False,"088, Natarajan Street, Panvel 097760"
A004109,CR004109,Radha Sabharwal,Female,65,Government Employee,True,True,"80/049, Rattan Zila, Thanjavur-920454"
A004110,CR004110,Anusha Nagy,Female,40,Labourer,False,False,"H.No. 961, Venkataraman Path, Jabalpur-565490"
A004111,CR004111,Faqid Dhillon,Male,58,Electrician,True,False,"52/78, Malhotra Road, Shahjahanpur-187817"
A004112,CR004112,Turvi Khanna,Female,38,Government Employee,True,False,"76/257, Hayer Circle, Lucknow-281100"
A004113,CR004113,Bhavini Khurana,Female,62,Private Employee,False,False,"96/64, Vaidya Zila, Aurangabad 199143"
A004114,CR004114,Avi Murty,Male,31,Driver,False,True,"H.No. 239, Nayak Ganj, Katni 299584"
A004115,CR004115,Naveen Shenoy,Male,46,Self Employed,True,False,"H.No. 03, Chauhan, Bhilai 119319"
A004116,CR004116,Abhiram Datta,Male,41,Self Employed,False,False,"84/725, Sen Chowk, Buxar 794138"
A004117,CR004117,Omisha Mohanty,Female,24,Labourer,False,False,"24/732, Bala Chowk, Bhusawal-000035"
A004118,CR004118,Ishani Kamdar,Female,31,Farmer,False,False,"19/563, Aurora Nagar, Yamunanagar-661904"
A004119,CR004119,Samesh Lad,Male,56,Self Employed,True,False,"54/14, Basak, Berhampur 337457"
A004120,CR004120,Henry Sibal,Male,27,Business,True,True,"H.No. 788, Bali Street, Meerut 006930"
A004121,CR004121,Nachiket Kulkarni,Male,18,Self Employed,True,False,"24/452, De Ganj, Eluru 817212"
A004122,CR004122,Kalpit Raju,Male,64,Student,True,True,"332, Lad Path, Nandyal 067476"
A004123,CR004123,Nikita Dutta,Female,65,Business,True,False,"94, Ramesh Zila, Bikaner 572855"
A004124,CR004124,William Devi,Male,40,Private Employee,True,False,"338, Munshi Chowk, Kalyan-Dombivli 240363"
A004125,CR004125,Unni Sarma,Female,33,Electrician,False,False,"H.No. 210, Behl Chowk, Vijayawada 589165"
A004126,CR004126,Zayyan Master,Male,70,Farmer,True,False,"27, Raj, Madhyamgram 676151"
A004127,CR004127,Niharika Sama,Female,28,Private Employee,True,False,"873, Bir Ganj, Kulti 130210"
A004128,CR004128,Gauri Sengupta,Female,40,Self Employed,True,False,"H.No. 676, Bandi Street, Jabalpur-861206"
A004129,CR004129,Ryan Rastogi,Male,68,Government Employee,True,False,"H.No. 21, Wali Chowk, Bhimavaram 610137"
A004130,CR004130,Fariq Kari,Male,46,Labourer,True,False,"H.No. 66, Agrawal Chowk, Kamarhati 539509"
A004131,CR004131,Devika Sarkar,Female,20,Self Employed,False,False,"40/920, Varghese Nagar, Bhimavaram 768814"
A004132,CR004132,Hitesh Shere,Male,45,Student,True,False,"06, Aurora Ganj, Ghaziabad 138044"
A004133,CR004133,Saksham Wali,Male,24,Government Employee,True,False,"24, Shankar, Raichur-346136"
A004134,CR004134,Reva Raj,Female,55,Self Employed,False,False,"65, Sundaram Street, Panvel-582443"
A004135,CR004135,Chatura Ganesh,Male,32,Private Employee,True,False,"47, Parekh Circle, Morena-995788"
A004136,CR004136,Amruta Tak,Female,40,Government Employee,True,False,"26, Kibe Street, Bidhannagar 406136"
A004137,CR004137,Dhruv Walia,Male,26,Government Employee,True,False,"H.No. 192, Acharya, Nandyal 004942"
A004138,CR004138,Yoshita Jani,Female,28,Student,True,False,"H.No. 980, Batra Circle, Faridabad-543177"
A004139,CR004139,Neelima Dugar,Female,63,Government Employee,True,False,"H.No. 78, Khare Nagar, Phusro 032995"
A004140,CR004140,Krisha Kulkarni,Female,37,Farmer,True,False,"58, Deshpande Chowk, Rajkot 225538"
A004141,CR004141,Frado Arora,Male,62,Electrician,False,False,"79/93, Singh Zila, Rajkot 479551"
A004142,CR004142,Sai Devi,Female,68,Electrician,False,False,"79/39, Oak Zila, Noida-040130"
A004143,CR004143,Rachita Talwar,Female,48,Driver,True,False,"44/75, Tara, Malda 421082"
A004144,CR004144,Ojasvi Memon,Female,41,Labourer,True,False,"555, Arora Ganj, Bhubaneswar-970181"
A004145,CR004145,Pratyush Sankar,Male,56,Student,True,False,"H.No. 36, Dhillon Street, Chennai-072208"
A004146,CR004146,Tejas Balay,Male,19,Labourer,True,False,"30, Sha Chowk, Fatehpur-671278"
A004147,CR004147,Ronith Kulkarni,Male,62,Driver,True,True,"H.No. 63, Sidhu Zila, Kolhapur-626162"
A004148,CR004148,Jacob Loyal,Male,62,Business,False,False,"64/846, Mani Path, Thiruvananthapuram-448637"
A004149,CR004149,Frederick Sood,Male,63,Farmer,True,False,"H.No. 06, Goda, Rajkot-563139"
A004150,CR004150,Varsha Sule,Female,47,Student,True,False,"H.No. 541, Chand Road, Shivpuri-790687"
A004151,CR004151,Yatin Deo,Male,40,Labourer,True,False,"13/058, Bala Zila, Kulti 345063"
A004152,CR004152,Manan Gill,Male,20,Private Employee,True,False,"H.No. 62, Apte Chowk, Jalandhar 646652"
A004153,CR004153,Upma Nori,Female,67,Labourer,False,False,"49/47, Sood Nagar, Jaipur-479589"
A004154,CR004154,Harsh Tandon,Male,31,Labourer,True,False,"H.No. 27, Verma Ganj, Aurangabad 963746"
A004155,CR004155,Simon Garg,Male,44,Labourer,True,True,"17/04, Magar Street, Kanpur 884094"
A004156,CR004156,Darika Choudhary,Female,38,Farmer,True,False,"H.No. 64, Deshpande Path, Thanjavur 914406"
A004157,CR004157,Tamanna Toor,Female,56,Farmer,True,False,"985, Lad, Sonipat 802356"
A004158,CR004158,Harshil Merchant,Male,44,Business,True,False,"89/248, Parsa Chowk, Hazaribagh-624337"
A004159,CR004159,Inaya Srinivasan,Female,27,Business,True,False,"26/64, Nagar Zila, Dibrugarh-929860"
A004160,CR004160,Ucchal Banerjee,Female,41,Private Employee,True,False,"H.No. 518, Ravi Nagar, Gopalpur 431685"
A004161,CR004161,Laban Thaker,Male,18,Self Employed,False,True,"H.No. 306, Singhal Path, Hazaribagh 928351"
A004162,CR004162,Riya Dar,Female,29,Farmer,False,False,"84, Venkataraman, Dhanbad 205720"
A004163,CR004163,Matthew Toor,Male,27,Driver,False,False,"H.No. 716, Kashyap Path, Anand 805283"
A004164,CR004164,Yauvani Dutt,Female,30,Private Employee,True,False,"52/36, Merchant, Mysore-790268"
A004165,CR004165,Gaurangi Konda,Female,64,Labourer,True,False,"H.No. 494, Baral Ganj, Bulandshahr-257005"
A004166,CR004166,Forum Puri,Female,70,Labourer,True,False,"H.No. 727, Dhaliwal Marg, Nagpur 625737"
A004167,CR004167,Tejas Sehgal,Male,63,Mechanic,True,False,"H.No. 391, Mishra Circle, Jamnagar-110429"
A004168,CR004168,Vincent Sodhi,Male,27,Farmer,True,False,"H.No. 60, Yohannan Chowk, Allahabad-745083"
A004169,CR004169,Baghyawati Loyal,Female,67,Business,True,False,"22/386, Kalita Marg, Jhansi 006867"
A004170,CR004170,Gunbir Khalsa,Male,18,Government Employee,True,False,"42, Sarin Nagar, Sikar 644862"
A004171,CR004171,Neha Palla,Female,49,Business,True,False,"H.No. 657, Pai Nagar, Katihar 379113"
A004172,CR004172,Hredhaan Chatterjee,Male,21,Student,False,False,"06, Dube, Udaipur 457242"
A004173,CR004173,Bhavna Tak,Female,36,Driver,False,False,"13/529, Bhatti Chowk, Kalyan-Dombivli-745177"
A004174,CR004174,Pooja Rajagopalan,Female,54,Business,True,False,"31/21, Lalla Ganj, Serampore 802150"
A004175,CR004175,Bhavna Dhaliwal,Female,26,Private Employee,True,False,"576, Nigam Ganj, Dharmavaram 124976"
A004176,CR004176,Anvi Palla,Female,38,Labourer,True,True,"H.No. 81, Kulkarni Chowk, Amravati 780464"
A004177,CR004177,Omaja Nagar,Female,40,Business,False,False,"H.No. 40, Nori Zila, Fatehpur 468456"
A004178,CR004178,Zayyan Dasgupta,Male,67,Driver,True,False,"H.No. 27, Dhar Road, Latur-216456"
A004179,CR004179,Eshana Pandit,Female,51,Self Employed,True,False,"H.No. 21, Pathak, Begusarai-605546"
A004180,CR004180,Wazir Vora,Male,28,Student,True,False,"H.No. 43, Vig Marg, Naihati-959449"
A004181,CR004181,Yauvani Bava,Female,21,Self Employed,True,False,"84/99, Raghavan Path, Mirzapur 951632"
A004182,CR004182,Pratyush Mahajan,Male,19,Electrician,True,False,"51/619, Karan Ganj, Shimla 453302"
A004183,CR004183,Zinal Hari,Female,48,Labourer,True,False,"05/079, Rao, Sagar-363091"
A004184,CR004184,Wyatt Solanki,Male,55,Electrician,False,False,"H.No. 28, Mahal Chowk, Khammam 936055"
A004185,CR004185,Samarth Hari,Male,63,Electrician,True,False,"43/439, Kalita Road, Bulandshahr-482673"
A004186,CR004186,Isaiah Pandit,Male,60,Driver,True,True,"86, Shenoy Chowk, Phagwara 179980"
A004187,CR004187,Sara Parmer,Female,42,Business,False,False,"31/65, Chacko Ganj, Mira-Bhayandar-154544"
A004188,CR004188,Yashodhara Gour,Female,54,Farmer,True,False,"29/56, Balasubramanian Marg, Naihati-807899"
A004189,CR004189,Samesh Thakkar,Male,36,Driver,True,False,"H.No. 90, Zachariah Street, Tiruvottiyur-182174"
A004190,CR004190,Niharika Bir,Female,67,Student,True,False,"31/553, Dey Chowk, Bhimavaram-846931"
A004191,CR004191,Falan Chandra,Male,41,Student,True,False,"924, Chakraborty Chowk, Munger 158756"
A004192,CR004192,Tejas Malhotra,Male,51,Driver,True,False,"26/82, Bora Circle, Jamshedpur 222554"
A004193,CR004193,Anya Saha,Female,60,Farmer,True,False,"H.No. 014, Chokshi, Gandhinagar-187392"
A004194,CR004194,Leela Kota,Female,32,Electrician,True,False,"H.No. 79, Dave Nagar, Saharsa-121943"
A004195,CR004195,Aarini Kanda,Female,64,Driver,True,False,"55/126, Banik Marg, Jamalpur 709083"
A004196,CR004196,Ria Chawla,Female,60,Self Employed,False,False,"H.No. 355, Master Zila, Unnao-251070"
A004197,CR004197,Jagdish D’Alia,Male,41,Private Employee,True,False,"968, Dara Street, Agartala-061055"
A004198,CR004198,Brijesh Nagarajan,Male,22,Government Employee,True,False,"71/31, Thaker Ganj, Bhusawal 758830"
A004199,CR004199,Azad Vaidya,Male,18,Student,True,False,"67, Comar Road, Tiruchirappalli-646089"
A004200,CR004200,Yashvi Kota,Female,50,Business,False,True,"H.No. 566, Kala Zila, Maheshtala-329821"
A004201,CR004201,Aarav Rana,Male,50,Student,True,False,"17/415, Oommen Road, Chinsurah 803186"
A004202,CR004202,Balveer Kalla,Male,53,Mechanic,True,False,"88, Korpal Circle, Kumbakonam 419252"
A004203,CR004203,Sanaya Kalla,Female,28,Student,True,False,"58, Sane Chowk, Jabalpur-016670"
A004204,CR004204,Jeet Behl,Male,41,Driver,False,False,"77, Raval Ganj, Ramagundam 884791"
A004205,CR004205,Amaira Yohannan,Female,41,Government Employee,True,False,"804, More Street, Navi Mumbai 267989"
A004206,CR004206,Gautami Mahal,Female,48,Farmer,True,False,"58/140, Misra, Pimpri-Chinchwad-134531"
A004207,CR004207,Mitesh Warrior,Male,58,Driver,True,False,"381, Upadhyay Street, Udaipur 861974"
A004208,CR004208,Manthan Dugal,Male,48,Self Employed,False,True,"62, Sahota Zila, Nanded-773678"
A004209,CR004209,Ira Dutt,Female,62,Labourer,True,False,"H.No. 89, Devi Chowk, Firozabad 706215"
A004210,CR004210,Kalpit Lanka,Male,46,Government Employee,True,False,"H.No. 824, Kamdar Marg, Ramgarh-707618"
