employee_id,kgid,employee_name,gender,date_of_birth,blood_group,rank,rank_code,appointment_date,district,taluk,police_station_name,police_station_id
EMP004536,785250,Daksha Dasgupta,Female,1996-07-20,B-,Head Constable,HC,2023-01-21,Gadag,Mundargi,Naregal PS,NAREGAL_PS
EMP004537,866816,Arunima Barad,Male,2000-07-14,AB-,Police Constable,PC,1999-09-30,Gadag,Mundargi,Naregal PS,NAREGAL_PS
EMP004538,608719,Bhavini Parmer,Male,1982-04-15,B-,Assistant Sub Inspector,ASI,1998-10-18,Gadag,Mundargi,Naregal PS,NAREGAL_PS
EMP004539,563318,Anusha Rout,Male,1994-05-17,O-,Police Constable,PC,2021-01-13,Gadag,Mundargi,Naregal PS,NAREGAL_PS
EMP004540,440062,Rohan Krishnamurthy,Female,1975-10-31,A-,Police Constable,PC,2022-04-21,Gadag,Ron,Betageri Extention PS,BETAGERI_EXTENTION_PS
EMP004541,593544,Priya Warrior,Female,1982-06-24,B-,Police Sub Inspector,PSI,2003-04-02,Gadag,Ron,Betageri Extention PS,BETAGERI_EXTENTION_PS
EMP004542,675786,Ansh Madan,Male,2003-07-22,O-,Head Constable,HC,2000-08-04,Gadag,Ron,Betageri Extention PS,BETAGERI_EXTENTION_PS
EMP004543,742782,Rachita Misra,Female,1988-02-09,O+,Police Constable,PC,2003-08-02,Gadag,Ron,Betageri Extention PS,BETAGERI_EXTENTION_PS
EMP004544,432202,Kalpit Karnik,Female,1970-08-15,AB-,Assistant Sub Inspector,ASI,2016-02-11,Gadag,Ron,Betageri Extention PS,BETAGERI_EXTENTION_PS
EMP004545,400454,Leela Salvi,Female,1969-11-17,A+,Deputy Superintendent of Police,DySP,2019-04-01,Gadag,Ron,Betageri Extention PS,BETAGERI_EXTENTION_PS
EMP004546,574514,Bakhshi Chandran,Male,1984-04-30,B-,Police Constable,PC,2013-02-09,Gadag,Ron,Betageri Extention PS,BETAGERI_EXTENTION_PS
EMP004547,865134,Balhaar Dayal,Female,1980-12-13,B-,Police Constable,PC,1997-10-18,Gadag,Ron,Betageri Extention PS,BETAGERI_EXTENTION_PS
EMP004548,898436,Urvashi Sule,Female,1988-04-03,O-,Police Constable,PC,2002-06-29,Gadag,Nargund,Gadag Town PS,GADAG_TOWN_PS
EMP004549,581550,Jeevika Buch,Female,1976-09-22,O+,Assistant Sub Inspector,ASI,2014-09-15,Gadag,Nargund,Gadag Town PS,GADAG_TOWN_PS
EMP004550,616313,Jack Raj,Female,2001-12-10,B+,Deputy Superintendent of Police,DySP,2015-12-03,Gadag,Nargund,Gadag Town PS,GADAG_TOWN_PS
EMP004551,216213,Naksh Purohit,Female,1981-03-13,B+,Police Inspector,PI,2019-03-24,Gadag,Nargund,Gadag Town PS,GADAG_TOWN_PS
EMP004552,893835,Chakrika Shukla,Male,1980-01-08,B-,Head Constable,HC,2011-03-08,Gadag,Nargund,Gadag Town PS,GADAG_TOWN_PS
EMP004553,312706,Ethan Lad,Male,2002-08-16,O+,Police Constable,PC,2005-02-28,Gadag,Nargund,Gadag Town PS,GADAG_TOWN_PS
EMP004554,142585,Banjeet Nagy,Male,1989-12-26,AB+,Police Constable,PC,2004-10-23,Gadag,Nargund,Gadag Town PS,GADAG_TOWN_PS
EMP004555,680950,Matthew Manda,Female,2002-06-20,A+,Assistant Sub Inspector,ASI,2005-08-11,Gadag,Nargund,Gadag Town PS,GADAG_TOWN_PS
EMP004556,191371,Faraj Salvi,Female,1976-11-22,B+,Deputy Superintendent of Police,DySP,2009-01-15,Gadag,Nargund,Gadag Town PS,GADAG_TOWN_PS
EMP004557,410796,Idika Sani,Female,1979-04-19,O-,Head Constable,HC,2018-10-30,Gadag,Gadag,Ron PS,RON_PS
EMP004558,714635,Finn Natarajan,Female,1990-12-17,B+,Deputy Superintendent of Police,DySP,2004-02-17,Gadag,Gadag,Ron PS,RON_PS
EMP004559,420101,Mitali Shan,Female,1985-05-15,B+,Police Sub Inspector,PSI,2023-10-25,Gadag,Gadag,Ron PS,RON_PS
EMP004560,289133,Bahadurjit Soni,Male,1992-01-20,B-,Police Constable,PC,2010-01-30,Gadag,Gadag,Ron PS,RON_PS
EMP004561,909960,Advika Doshi,Female,1972-07-08,B+,Police Inspector,PI,2002-09-11,Gadag,Gadag,Ron PS,RON_PS
EMP004562,325657,Nisha Varty,Female,1994-02-10,AB-,Police Constable,PC,2022-07-27,Gadag,Gadag,Ron PS,RON_PS
EMP004563,306948,Ubika Grover,Male,1995-03-08,A-,Police Constable,PC,2004-07-23,Gadag,Gadag,Ron PS,RON_PS
EMP004564,336711,Gayathri Chada,Male,2003-06-18,A-,Head Constable,HC,1997-11-18,Gadag,Gadag,Ron PS,RON_PS
EMP004565,465158,Eshana Kapoor,Female,1977-04-08,A+,Director General of Police,DGP,2007-01-26,Gadag,Gadag,Ron PS,RON_PS
EMP004566,768743,Vedhika Banik,Male,1970-01-20,AB-,Head Constable,HC,2016-08-04,Gadag,Gadag,Ron PS,RON_PS
EMP004567,481174,Shravya Dash,Female,1987-06-07,O+,Head Constable,HC,2007-03-06,Gadag,Gadag,Ron PS,RON_PS
EMP004568,371083,Hemani Bains,Male,2001-01-05,A+,Police Constable,PC,2013-01-06,Gadag,Laxmeshwar,Shirahatti PS,SHIRAHATTI_PS
EMP004569,375935,Noah Ratta,Female,1977-06-16,AB-,Police Constable,PC,2009-09-19,Gadag,Laxmeshwar,Shirahatti PS,SHIRAHATTI_PS
EMP004570,186600,Balveer Iyer,Male,1971-11-19,B-,Deputy Inspector General of Police,DIG,2011-08-24,Gadag,Laxmeshwar,Shirahatti PS,SHIRAHATTI_PS
EMP004571,265986,Kabir Apte,Male,1991-10-02,AB+,Police Constable,PC,2006-02-03,Gadag,Laxmeshwar,Shirahatti PS,SHIRAHATTI_PS
EMP004572,366588,Tanay Nath,Male,1984-01-28,AB-,Head Constable,HC,2023-01-03,Gadag,Laxmeshwar,Shirahatti PS,SHIRAHATTI_PS
EMP004573,946238,Ubika Nanda,Male,1990-06-05,B+,Police Constable,PC,2019-09-15,Gadag,Laxmeshwar,Shirahatti PS,SHIRAHATTI_PS
EMP004574,390621,Nakul Gara,Female,1973-08-05,O-,Head Constable,HC,2005-06-07,Gadag,Laxmeshwar,Shirahatti PS,SHIRAHATTI_PS
EMP004575,680463,Omisha Dara,Male,1982-11-11,O-,Police Constable,PC,1997-12-18,Gadag,Laxmeshwar,Shirahatti PS,SHIRAHATTI_PS
EMP004576,485161,Siddharth Sura,Female,1979-08-23,AB-,Deputy Superintendent of Police,DySP,1998-11-17,Gadag,Laxmeshwar,Shirahatti PS,SHIRAHATTI_PS
EMP004577,691805,Irya Dass,Male,2000-10-09,B-,Superintendent of Police,SP,2007-01-28,Gadag,Laxmeshwar,Shirahatti PS,SHIRAHATTI_PS
EMP004578,571587,Vrishti Dave,Female,2001-02-18,O+,Head Constable,HC,1996-09-03,Gadag,Laxmeshwar,Shirahatti PS,SHIRAHATTI_PS
EMP004579,684683,Indira Sen,Female,1971-07-01,A-,Head Constable,HC,2010-04-04,Gadag,Laxmeshwar,Shirahatti PS,SHIRAHATTI_PS
EMP004580,153011,Indrajit Rao,Female,2001-11-08,B+,Additional Superintendent of Police,Addl. SP,2014-04-23,Gadag,Laxmeshwar,Shirahatti PS,SHIRAHATTI_PS
EMP004581,363062,Kai Sarma,Female,1992-02-17,B-,Head Constable,HC,2007-09-05,Gadag,Laxmeshwar,Shirahatti PS,SHIRAHATTI_PS
EMP004582,528588,Vritti Rai,Female,1972-02-11,O+,Police Constable,PC,2015-10-27,Gadag,Laxmeshwar,Shirahatti PS,SHIRAHATTI_PS
EMP004583,498175,Aayush Mann,Female,1998-11-07,AB-,Head Constable,HC,2009-08-26,Gadag,Laxmeshwar,Shirahatti PS,SHIRAHATTI_PS
EMP004584,132735,Pavani Aurora,Female,2000-11-19,AB-,Police Constable,PC,2002-01-30,Gadag,Laxmeshwar,Shirahatti PS,SHIRAHATTI_PS
EMP004585,717688,Chameli Vyas,Female,1981-09-18,A+,Head Constable,HC,2007-02-05,Gadag,Mundargi,Mundargi PS,MUNDARGI_PS
EMP004586,770668,Ikbal Tripathi,Male,1997-05-26,AB+,Police Constable,PC,2012-02-10,Gadag,Mundargi,Mundargi PS,MUNDARGI_PS
EMP004587,106441,Vanya Bhat,Female,1979-04-12,B-,Police Constable,PC,2012-01-21,Gadag,Mundargi,Mundargi PS,MUNDARGI_PS
EMP004588,497923,Avni Gupta,Male,1985-01-29,AB-,Police Constable,PC,2002-07-31,Gadag,Mundargi,Mundargi PS,MUNDARGI_PS
EMP004589,413731,Geetika Tata,Female,1985-07-30,O+,Head Constable,HC,2005-03-24,Gadag,Mundargi,Mundargi PS,MUNDARGI_PS
EMP004590,644262,Sachi Dey,Female,2001-06-09,A-,Police Constable,PC,2010-07-15,Gadag,Mundargi,Mundargi PS,MUNDARGI_PS
EMP004591,868857,Ekaraj Kata,Male,1998-09-24,A-,Police Inspector,PI,2010-11-01,Gadag,Mundargi,Mundargi PS,MUNDARGI_PS
EMP004592,815372,Pranit Issac,Female,2003-10-24,A-,Police Constable,PC,2001-06-05,Gadag,Mundargi,Mundargi PS,MUNDARGI_PS
EMP004593,858743,Rushil Chada,Male,1973-09-01,A-,Assistant Sub Inspector,ASI,2003-05-07,Gadag,Gajendragad,Gadag Rural PS,GADAG_RURAL_PS
EMP004594,385835,Rachana Zachariah,Female,1987-08-24,O+,Assistant Sub Inspector,ASI,2024-05-30,Gadag,Gajendragad,Gadag Rural PS,GADAG_RURAL_PS
EMP004595,841842,Balvan Sampath,Female,1982-12-05,A-,Police Constable,PC,2003-05-27,Gadag,Gajendragad,Gadag Rural PS,GADAG_RURAL_PS
EMP004596,326376,Jeevika Varughese,Male,2001-07-12,AB+,Police Constable,PC,2011-05-02,Gadag,Gajendragad,Gadag Rural PS,GADAG_RURAL_PS
EMP004597,835797,Jai Minhas,Male,1985-10-23,A+,Police Constable,PC,2017-09-30,Gadag,Gajendragad,Gadag Rural PS,GADAG_RURAL_PS
EMP004598,878583,Triveni Loke,Female,2001-03-22,AB+,Police Constable,PC,2018-04-13,Gadag,Gajendragad,Gadag Rural PS,GADAG_RURAL_PS
EMP004599,667651,Ikbal Sachdeva,Female,1989-07-01,B-,Police Sub Inspector,PSI,2009-09-30,Gadag,Gajendragad,Gadag Rural PS,GADAG_RURAL_PS
EMP004600,975793,Anya Chana,Male,1997-05-23,A-,Additional Director General of Police,ADGP,1998-03-12,Gadag,Gajendragad,Gadag Rural PS,GADAG_RURAL_PS
EMP004601,908162,Sanya Kulkarni,Male,1985-11-18,A+,Police Constable,PC,2016-04-19,Gadag,Gajendragad,Gadag Rural PS,GADAG_RURAL_PS
EMP004602,460573,Arunima Shetty,Male,1984-06-17,AB-,Assistant Sub Inspector,ASI,1999-09-18,Gadag,Gajendragad,Gadag Rural PS,GADAG_RURAL_PS
EMP004603,283685,Abdul Dash,Male,2003-07-06,AB-,Police Constable,PC,2016-12-20,Gadag,Gajendragad,Gadag Rural PS,GADAG_RURAL_PS
EMP004604,159287,Brijesh Panchal,Male,1972-07-17,B-,Police Constable,PC,2024-04-15,Gadag,Gajendragad,Gadag Rural PS,GADAG_RURAL_PS
EMP004605,133812,Saumya Tak,Male,1978-09-27,O-,Additional Superintendent of Police,Addl. SP,2002-12-22,Gadag,Gajendragad,Gadag Rural PS,GADAG_RURAL_PS
EMP004606,413955,Ojasvi Dutt,Female,2000-03-09,AB+,Police Inspector,PI,1997-07-10,Gadag,Gajendragad,Gadag Rural PS,GADAG_RURAL_PS
EMP004607,835417,Falguni Acharya,Female,1992-07-29,A-,Police Constable,PC,2000-10-12,Gadag,Gadag,Mulagund PS,MULAGUND_PS
EMP004608,844608,Vasatika Mukhopadhyay,Female,1995-07-18,A-,Police Inspector,PI,2022-06-27,Gadag,Gadag,Mulagund PS,MULAGUND_PS
EMP004609,696499,Eta Subramanian,Female,1995-02-21,O-,Police Sub Inspector,PSI,2000-12-19,Gadag,Gadag,Mulagund PS,MULAGUND_PS
EMP004610,461852,Rudra Choudhary,Male,2002-01-04,AB+,Police Constable,PC,2019-04-07,Gadag,Gadag,Mulagund PS,MULAGUND_PS
EMP004611,657528,Jai Nazareth,Male,1997-09-15,B+,Police Constable,PC,2001-02-10,Gadag,Gadag,Mulagund PS,MULAGUND_PS
EMP004612,796651,Ekaraj Aurora,Male,1998-01-30,AB-,Assistant Sub Inspector,ASI,2017-09-21,Gadag,Gadag,Mulagund PS,MULAGUND_PS
EMP004613,844429,Libni Karnik,Female,1975-12-15,B-,Police Sub Inspector,PSI,2012-05-10,Gadag,Gadag,Mulagund PS,MULAGUND_PS
EMP004614,263632,Harish Batta,Male,2000-11-14,B-,Police Sub Inspector,PSI,1998-04-16,Gadag,Gadag,Mulagund PS,MULAGUND_PS
EMP004615,153984,Pranav Modi,Female,1992-10-28,B-,Additional Superintendent of Police,Addl. SP,2015-08-08,Gadag,Gadag,Mulagund PS,MULAGUND_PS
EMP004616,389523,Triveni Murty,Male,1988-04-26,B+,Police Constable,PC,1996-12-12,Hassan,Belur,Konanur PS,KONANUR_PS
EMP004617,125399,Arunima Gour,Female,1988-10-02,O+,Police Inspector,PI,2009-08-29,Hassan,Belur,Konanur PS,KONANUR_PS
EMP004618,531204,Jalsa Deshpande,Male,1985-03-20,B-,Police Inspector,PI,2011-11-20,Hassan,Belur,Konanur PS,KONANUR_PS
EMP004619,682110,Qushi Gulati,Male,1970-10-11,O-,Additional Superintendent of Police,Addl. SP,2006-07-20,Hassan,Belur,Konanur PS,KONANUR_PS
EMP004620,466868,Aarna Vohra,Female,1997-01-20,AB-,Police Sub Inspector,PSI,2005-03-14,Hassan,Belur,Konanur PS,KONANUR_PS
EMP004621,980366,Kabir Vaidya,Male,1979-11-23,AB+,Police Constable,PC,2010-05-27,Hassan,Belur,Konanur PS,KONANUR_PS
EMP004622,714687,Chameli Dave,Male,1978-04-29,O+,Police Constable,PC,2007-07-20,Hassan,Belur,Konanur PS,KONANUR_PS
EMP004623,506156,Wriddhish Jain,Female,1995-08-30,B-,Assistant Sub Inspector,ASI,2019-09-10,Hassan,Belur,Konanur PS,KONANUR_PS
EMP004624,899904,Ekantika Bassi,Female,1990-06-30,A+,Head Constable,HC,1998-11-22,Hassan,Belur,Konanur PS,KONANUR_PS
EMP004625,727450,Krish Sani,Female,1997-08-08,B+,Assistant Sub Inspector,ASI,2007-09-14,Hassan,Belur,Konanur PS,KONANUR_PS
EMP004626,491982,Arya Naidu,Female,1997-10-07,AB+,Police Sub Inspector,PSI,2016-02-19,Hassan,Belur,Konanur PS,KONANUR_PS
EMP004627,603242,Bhanumati Sastry,Female,1983-03-30,O-,Head Constable,HC,2020-04-18,Hassan,Belur,Konanur PS,KONANUR_PS
EMP004628,603833,Advik Babu,Female,1977-08-03,B-,Police Constable,PC,2003-09-15,Hassan,Belur,Konanur PS,KONANUR_PS
EMP004629,523954,Veer Jain,Female,1990-11-10,B-,Police Constable,PC,2012-03-01,Hassan,Belur,Konanur PS,KONANUR_PS
EMP004630,840254,Oni Mandal,Male,1983-06-05,O+,Police Constable,PC,2001-06-23,Hassan,Belur,Konanur PS,KONANUR_PS
EMP004631,682664,Faris Memon,Female,1970-06-28,AB-,Police Sub Inspector,PSI,2016-12-05,Hassan,Belur,Konanur PS,KONANUR_PS
EMP004632,632412,Jyoti Shroff,Male,1994-01-17,A+,Police Constable,PC,2011-11-23,Hassan,Arsikere,Arakalagud PS,ARAKALAGUD_PS
EMP004633,369782,Nirja Bhagat,Female,2000-03-10,O-,Head Constable,HC,2001-10-05,Hassan,Arsikere,Arakalagud PS,ARAKALAGUD_PS
EMP004634,522819,Netra Deol,Female,1979-01-03,O+,Assistant Sub Inspector,ASI,2001-01-29,Hassan,Arsikere,Arakalagud PS,ARAKALAGUD_PS
EMP004635,148728,Anamika Gopal,Female,1982-01-20,B+,Head Constable,HC,1997-03-28,Hassan,Arsikere,Arakalagud PS,ARAKALAGUD_PS
EMP004636,126385,Kashvi Mody,Female,1989-05-21,B-,Police Constable,PC,2008-09-17,Hassan,Arsikere,Arakalagud PS,ARAKALAGUD_PS
EMP004637,675820,Indali Tank,Male,1983-06-26,B+,Police Constable,PC,2025-02-17,Hassan,Arsikere,Arakalagud PS,ARAKALAGUD_PS
EMP004638,420271,Udarsh Dube,Male,1975-11-11,O+,Police Constable,PC,2000-10-26,Hassan,Arsikere,Arakalagud PS,ARAKALAGUD_PS
EMP004639,904440,Nidhi Varghese,Female,1986-12-06,O+,Police Sub Inspector,PSI,2003-03-11,Hassan,Arsikere,Arakalagud PS,ARAKALAGUD_PS
EMP004640,449656,Ekaja Tara,Male,1986-02-16,AB+,Police Constable,PC,2021-02-15,Hassan,Arsikere,Arakalagud PS,ARAKALAGUD_PS
EMP004641,748303,Sachi Divan,Male,2002-06-28,B-,Head Constable,HC,2000-09-11,Hassan,Arsikere,Arakalagud PS,ARAKALAGUD_PS
EMP004642,784057,Daniel Shroff,Female,1988-05-04,B-,Police Constable,PC,2013-08-13,Hassan,Arsikere,Arakalagud PS,ARAKALAGUD_PS
EMP004643,697653,Nidra Shenoy,Male,1979-02-25,B+,Police Constable,PC,2014-07-30,Hassan,Arsikere,Arakalagud PS,ARAKALAGUD_PS
EMP004644,961778,Bimala Deo,Female,1991-03-24,B+,Police Constable,PC,2019-08-14,Hassan,Arsikere,Arakalagud PS,ARAKALAGUD_PS
EMP004645,588264,Jairaj Padmanabhan,Male,1988-12-06,A-,Police Constable,PC,2015-05-10,Hassan,Arsikere,Arakalagud PS,ARAKALAGUD_PS
EMP004646,734027,Maanav Manda,Female,1977-12-11,AB+,Police Constable,PC,2006-05-09,Hassan,Arsikere,Arakalagud PS,ARAKALAGUD_PS
EMP004647,870418,Nimrat Khalsa,Female,1989-10-16,B+,Police Constable,PC,1997-06-18,Hassan,Arsikere,Channarayapatna Traffic PS,CHANNARAYAPATNA_TRAFFIC_PS
EMP004648,783777,Varsha Vohra,Female,1996-02-29,O+,Additional Superintendent of Police,Addl. SP,2000-09-02,Hassan,Arsikere,Channarayapatna Traffic PS,CHANNARAYAPATNA_TRAFFIC_PS
EMP004649,808845,Harsh Prasad,Female,1992-11-18,O-,Head Constable,HC,1997-02-01,Hassan,Arsikere,Channarayapatna Traffic PS,CHANNARAYAPATNA_TRAFFIC_PS
EMP004650,556064,Abdul Sarin,Female,1977-09-22,O+,Police Constable,PC,2020-03-13,Hassan,Arsikere,Channarayapatna Traffic PS,CHANNARAYAPATNA_TRAFFIC_PS
EMP004651,984514,Suhani Tiwari,Female,1980-04-25,AB-,Police Constable,PC,1998-12-12,Hassan,Arsikere,Channarayapatna Traffic PS,CHANNARAYAPATNA_TRAFFIC_PS
EMP004652,954678,Ekanta Jain,Female,1993-08-04,A-,Police Constable,PC,2005-11-27,Hassan,Arsikere,Channarayapatna Traffic PS,CHANNARAYAPATNA_TRAFFIC_PS
EMP004653,505645,Aarini Prabhakar,Male,1989-01-06,A-,Head Constable,HC,2024-08-11,Hassan,Arsikere,Channarayapatna Traffic PS,CHANNARAYAPATNA_TRAFFIC_PS
EMP004654,768341,Pavani Bedi,Female,1996-02-08,O+,Assistant Sub Inspector,ASI,2003-02-17,Hassan,Arsikere,Channarayapatna Traffic PS,CHANNARAYAPATNA_TRAFFIC_PS
EMP004655,243723,Irya Raj,Male,1996-02-15,O+,Deputy Superintendent of Police,DySP,2007-07-29,Hassan,Arsikere,Channarayapatna Traffic PS,CHANNARAYAPATNA_TRAFFIC_PS
EMP004656,165574,Udyati Balasubramanian,Female,1995-03-19,AB+,Head Constable,HC,2011-09-04,Hassan,Arsikere,Channarayapatna Traffic PS,CHANNARAYAPATNA_TRAFFIC_PS
EMP004657,304924,Dhruv Nagar,Female,1992-09-18,AB-,Head Constable,HC,2014-04-15,Hassan,Arsikere,Channarayapatna Traffic PS,CHANNARAYAPATNA_TRAFFIC_PS
EMP004658,306428,Yasti Goda,Female,1979-02-27,B+,Additional Superintendent of Police,Addl. SP,1996-08-05,Hassan,Arsikere,Channarayapatna Traffic PS,CHANNARAYAPATNA_TRAFFIC_PS
EMP004659,876115,Wridesh Kari,Male,1985-07-05,A-,Director General of Police,DGP,2000-09-16,Hassan,Arsikere,Sakaleshpura Town PS,SAKALESHPURA_TOWN_PS
EMP004660,169617,Divya Dani,Male,1996-05-17,B-,Head Constable,HC,2011-06-17,Hassan,Arsikere,Sakaleshpura Town PS,SAKALESHPURA_TOWN_PS
EMP004661,947137,Rushil Sekhon,Male,1973-07-05,A+,Head Constable,HC,2005-12-28,Hassan,Arsikere,Sakaleshpura Town PS,SAKALESHPURA_TOWN_PS
EMP004662,415910,Falak Baria,Female,1984-02-12,A+,Police Constable,PC,1998-04-06,Hassan,Arsikere,Sakaleshpura Town PS,SAKALESHPURA_TOWN_PS
EMP004663,405309,Yauvani Kalita,Male,1996-03-05,AB-,Additional Superintendent of Police,Addl. SP,2019-11-08,Hassan,Arsikere,Sakaleshpura Town PS,SAKALESHPURA_TOWN_PS
EMP004664,859792,Madhav Kanda,Female,1986-11-26,O+,Assistant Sub Inspector,ASI,2011-01-23,Hassan,Arsikere,Sakaleshpura Town PS,SAKALESHPURA_TOWN_PS
EMP004665,980192,Yauvani Goswami,Male,1992-04-03,B+,Police Constable,PC,2015-04-26,Hassan,Arsikere,Sakaleshpura Town PS,SAKALESHPURA_TOWN_PS
EMP004666,239254,Keya Barad,Female,2001-01-25,O-,Head Constable,HC,2004-08-21,Hassan,Arsikere,Sakaleshpura Town PS,SAKALESHPURA_TOWN_PS
EMP004667,917990,Anamika Sem,Male,1973-11-29,A-,Head Constable,HC,2004-02-09,Hassan,Arsikere,Sakaleshpura Town PS,SAKALESHPURA_TOWN_PS
EMP004668,803347,Ayushman Mandal,Male,1998-04-26,O+,Assistant Sub Inspector,ASI,2017-03-03,Hassan,Arsikere,Sakaleshpura Town PS,SAKALESHPURA_TOWN_PS
EMP004669,528062,Arunima Batra,Male,1978-03-17,A+,Police Constable,PC,2012-12-28,Hassan,Arsikere,Sakaleshpura Town PS,SAKALESHPURA_TOWN_PS
EMP004670,224458,Kala Garg,Female,1986-08-24,A-,Police Sub Inspector,PSI,2001-04-12,Hassan,Arsikere,Sakaleshpura Town PS,SAKALESHPURA_TOWN_PS
EMP004671,815209,Qadim Sekhon,Male,2002-11-04,B+,Assistant Sub Inspector,ASI,2009-04-06,Hassan,Arkalgud,Shanthigrama PS,SHANTHIGRAMA_PS
EMP004672,792412,Chatura Kapoor,Female,2002-03-12,AB-,Deputy Superintendent of Police,DySP,2022-07-11,Hassan,Arkalgud,Shanthigrama PS,SHANTHIGRAMA_PS
EMP004673,792010,David Wagle,Female,1990-10-26,AB-,Assistant Sub Inspector,ASI,2010-05-22,Hassan,Arkalgud,Shanthigrama PS,SHANTHIGRAMA_PS
EMP004674,777562,Ekavir Bansal,Male,1971-04-13,A+,Head Constable,HC,2021-08-30,Hassan,Arkalgud,Shanthigrama PS,SHANTHIGRAMA_PS
EMP004675,802440,Sarthak Prakash,Male,1977-06-03,A+,Head Constable,HC,2002-11-01,Hassan,Arkalgud,Shanthigrama PS,SHANTHIGRAMA_PS
EMP004676,710919,Ethan Amble,Male,1970-05-19,O-,Assistant Sub Inspector,ASI,2010-05-16,Hassan,Arkalgud,Shanthigrama PS,SHANTHIGRAMA_PS
EMP004677,308793,Avi Vohra,Female,1977-06-06,B-,Police Constable,PC,1998-08-26,Hassan,Arkalgud,Shanthigrama PS,SHANTHIGRAMA_PS
EMP004678,365053,Sai Bhakta,Male,1981-07-30,O+,Police Constable,PC,2000-06-18,Hassan,Arkalgud,Shanthigrama PS,SHANTHIGRAMA_PS
EMP004679,642177,Azaan Dhar,Male,1978-05-12,A+,Police Constable,PC,2013-06-29,Hassan,Arkalgud,Shanthigrama PS,SHANTHIGRAMA_PS
EMP004680,889125,Adya Murty,Female,1987-10-23,AB-,Police Constable,PC,1998-06-06,Hassan,Arkalgud,Shanthigrama PS,SHANTHIGRAMA_PS
EMP004681,584861,Wridesh Sabharwal,Male,2004-04-10,AB-,Police Constable,PC,2010-11-13,Hassan,Arkalgud,Shanthigrama PS,SHANTHIGRAMA_PS
EMP004682,308311,Patrick Chandran,Female,1999-02-15,A+,Superintendent of Police,SP,2017-03-28,Hassan,Arkalgud,Shanthigrama PS,SHANTHIGRAMA_PS
EMP004683,674066,Sara Kade,Male,1988-03-22,AB-,Police Constable,PC,2009-06-17,Hassan,Arkalgud,Shanthigrama PS,SHANTHIGRAMA_PS
EMP004684,975677,Darpan Barman,Female,1970-01-23,O+,Assistant Sub Inspector,ASI,2009-03-31,Hassan,Alur,Hassan Extn. PS,HASSAN_EXTN._PS
EMP004685,278924,Indali Pandit,Female,1971-08-31,O-,Police Inspector,PI,2001-10-28,Hassan,Alur,Hassan Extn. PS,HASSAN_EXTN._PS
EMP004686,197817,Fitan Krishna,Female,1985-06-05,O-,Police Constable,PC,2022-01-08,Hassan,Alur,Hassan Extn. PS,HASSAN_EXTN._PS
EMP004687,431943,Wakeeta Dugal,Female,1976-11-24,A+,Police Constable,PC,2021-06-22,Hassan,Alur,Hassan Extn. PS,HASSAN_EXTN._PS
EMP004688,244406,Rohan Nanda,Female,1986-10-13,B+,Head Constable,HC,2005-07-02,Hassan,Alur,Hassan Extn. PS,HASSAN_EXTN._PS
EMP004689,327803,Nandini Kashyap,Male,1974-12-17,A+,Head Constable,HC,2016-10-13,Hassan,Alur,Hassan Extn. PS,HASSAN_EXTN._PS
EMP004690,608830,Chasmum Mutti,Female,1979-01-01,B-,Police Constable,PC,2014-01-21,Hassan,Alur,Hassan Extn. PS,HASSAN_EXTN._PS
EMP004691,257406,Sachi Suri,Female,1981-09-14,B-,Police Constable,PC,2009-08-10,Hassan,Alur,Hassan Extn. PS,HASSAN_EXTN._PS
EMP004692,420484,Nirja Datta,Male,1969-02-24,A-,Assistant Sub Inspector,ASI,2008-01-01,Hassan,Alur,Hassan Extn. PS,HASSAN_EXTN._PS
EMP004693,789364,William Dara,Female,1999-09-12,B+,Assistant Sub Inspector,ASI,2011-06-29,Hassan,Alur,Hassan Extn. PS,HASSAN_EXTN._PS
EMP004694,463011,Brijesh Swamy,Male,1969-05-28,AB+,Police Inspector,PI,1996-11-06,Hassan,Alur,Hassan Extn. PS,HASSAN_EXTN._PS
EMP004695,183968,Lopa Nath,Male,1985-07-08,O+,Police Constable,PC,2024-04-06,Hassan,Alur,Hassan Extn. PS,HASSAN_EXTN._PS
EMP004696,528932,Mohammed Karan,Female,1977-04-16,AB+,Police Constable,PC,2023-01-24,Hassan,Alur,Hassan Traffic PS,HASSAN_TRAFFIC_PS
EMP004697,420881,Laban Vig,Male,2003-02-20,AB-,Police Constable,PC,2017-02-08,Hassan,Alur,Hassan Traffic PS,HASSAN_TRAFFIC_PS
EMP004698,618595,Advaith Suri,Male,1980-11-05,B-,Police Inspector,PI,2005-11-28,Hassan,Alur,Hassan Traffic PS,HASSAN_TRAFFIC_PS
EMP004699,700068,Anjali Radhakrishnan,Female,1992-02-28,O-,Police Constable,PC,2011-10-14,Hassan,Alur,Hassan Traffic PS,HASSAN_TRAFFIC_PS
EMP004700,393812,Jacob Lal,Female,1980-06-15,B-,Head Constable,HC,2012-05-28,Hassan,Alur,Hassan Traffic PS,HASSAN_TRAFFIC_PS
EMP004701,631869,Advaith Das,Male,1972-12-29,O-,Police Constable,PC,2019-04-19,Hassan,Alur,Hassan Traffic PS,HASSAN_TRAFFIC_PS
EMP004702,457899,Simon Char,Male,1995-09-20,A+,Police Constable,PC,2016-08-07,Hassan,Alur,Hassan Traffic PS,HASSAN_TRAFFIC_PS
