complainant_id,case_id,complainant_name,gender,age,occupation,religion,caste,mobile_number,address
CMP005892,CR005892,Bhavna Andra,Female,49,Student,Sikh,OBC,0765449761,"20/250, Sachdev Ganj, Ballia-001891"
CMP005893,CR005893,Timothy Shere,Male,74,Business,Jain,ST,6987076266,"475, Chokshi, Madhyamgram 339693"
CMP005894,CR005894,Saanvi Purohit,Female,18,Homemaker,Jain,OBC,5486123991,"517, Patla Path, Hindupur-129894"
CMP005895,CR005895,Zayyan Hegde,Male,55,Farmer,Muslim,SC,2767147656,"H.No. 857, Cheema Ganj, South Dumdum 827299"
CMP005896,CR005896,Indali Soni,Female,28,Private Employee,Muslim,ST,5965704464,"73/59, Puri Street, Visakhapatnam 005949"
CMP005897,CR005897,Vincent Agrawal,Male,46,Retired,Christian,OBC,1091226511,"H.No. 617, Sharma Nagar, Rajahmundry-802169"
CMP005898,CR005898,Mahika Aggarwal,Female,23,Self Employed,Jain,General,7937692036,"H.No. 176, Rao Road, Aligarh 591594"
CMP005899,CR005899,Timothy Ganguly,Male,21,Labourer,Hindu,SC,7955381556,"H.No. 22, Sekhon Street, Navi Mumbai 579231"
CMP005900,CR005900,Azad Shanker,Male,52,Self Employed,Hindu,OBC,0762567846,"H.No. 756, Kari Street, Bidhannagar-752466"
CMP005901,CR005901,Balveer Chanda,Male,55,Retired,Hindu,General,1661437149,"81/199, Lad Marg, Vijayanagaram-757642"
CMP005902,CR005902,Chatura Gandhi,Male,40,Business,Christian,General,7656573487,"74/59, Devan Path, Jalna-017135"
CMP005903,CR005903,Falak Parekh,Female,44,Retired,Christian,ST,5710142564,"82, Bhatia Road, Jorhat-801396"
CMP005904,CR005904,Samar Verma,Male,19,Farmer,Christian,SC,5739689684,"25/918, Vaidya Zila, Bhagalpur 810090"
CMP005905,CR005905,Parth Prashad,Male,26,Labourer,Jain,SC,0458817105,"28/98, Kala Path, Jalgaon-124176"
CMP005906,CR005906,Noah Tella,Male,64,Student,Hindu,SC,8758462261,"01/567, Kaur Marg, Indore 969538"
CMP005907,CR005907,Ubika Narayanan,Female,43,Private Employee,Christian,OBC,4662052080,"58/210, Wable Circle, Kadapa-976650"
CMP005908,CR005908,Gaurika Tiwari,Female,56,Retired,Sikh,General,0545061660,"639, Uppal Ganj, Haridwar 394776"
CMP005909,CR005909,Vasatika Goswami,Female,27,Homemaker,Sikh,ST,4580939151,"88/986, Sem Ganj, North Dumdum-727078"
CMP005910,CR005910,Ayushman Lala,Male,69,Business,Sikh,ST,2927906851,"H.No. 92, Soni Path, Darbhanga-417289"
CMP005911,CR005911,Vrishti Basak,Female,64,Self Employed,Hindu,OBC,6368782307,"36, Ahuja Street, Bareilly 045699"
CMP005912,CR005912,Anjali Andra,Female,46,Driver,Christian,SC,4024325600,"473, Sankar Circle, Barasat-049644"
CMP005913,CR005913,Nihal Prashad,Male,38,Retired,Sikh,SC,4096617520,"28, D’Alia Ganj, Chandrapur 246319"
CMP005914,CR005914,Vasana Khare,Female,41,Farmer,Sikh,OBC,8223094376,"88/48, Sawhney Nagar, Malegaon-933154"
CMP005915,CR005915,Zehaan Jha,Male,36,Business,Hindu,SC,1211524172,"32/54, Goel Circle, Coimbatore 495897"
CMP005916,CR005916,Charvi Shroff,Female,47,Homemaker,Christian,ST,6806236128,"24/279, Chowdhury, Kishanganj 797974"
CMP005917,CR005917,Ryan Ganesan,Male,63,Private Employee,Muslim,General,8446905340,"H.No. 15, Nayar Road, Mathura 104211"
CMP005918,CR005918,Forum Narula,Female,39,Farmer,Sikh,ST,8091180631,"05/139, Dhaliwal Street, Satara 339355"
CMP005919,CR005919,Gagan Bhat,Male,75,Farmer,Christian,ST,9927683976,"51/00, Lal Path, Sagar-691259"
CMP005920,CR005920,Keya Koshy,Female,26,Student,Hindu,ST,5761247337,"H.No. 597, Salvi, Dehri 777407"
CMP005921,CR005921,Dipta Desai,Female,68,Retired,Muslim,General,2960417705,"93, Dugal Zila, Vijayanagaram 316738"
CMP005922,CR005922,Yash Khurana,Male,39,Retired,Christian,General,8214576521,"53/44, Patel Road, Chennai 676043"
CMP005923,CR005923,Vyanjana Salvi,Female,54,Driver,Christian,OBC,7508322147,"32, Balan Street, Muzaffarpur 170319"
CMP005924,CR005924,Yachana Deo,Female,74,Private Employee,Christian,SC,6478544933,"184, Varughese Zila, Rajkot-478339"
CMP005925,CR005925,Garima Chander,Female,28,Retired,Muslim,SC,5390006666,"658, Ganesh Nagar, Erode 104293"
CMP005926,CR005926,Banjeet Rao,Male,21,Business,Muslim,SC,4556759869,"37/83, Devi Road, Faridabad-666128"
CMP005927,CR005927,Libni Singh,Female,47,Private Employee,Sikh,ST,0679288852,"H.No. 188, Parmar, Jorhat 590602"
CMP005928,CR005928,Vrishti Korpal,Female,49,Self Employed,Sikh,General,4118746279,"37/34, Prabhu Road, Thane-393206"
CMP005929,CR005929,Kiaan Kumer,Male,19,Private Employee,Hindu,General,4791011279,"H.No. 30, Chandra Circle, Amravati 996590"
CMP005930,CR005930,Ubika Sibal,Female,72,Labourer,Jain,SC,0782436515,"385, Sandhu, Katni 651772"
CMP005931,CR005931,Jagrati Edwin,Female,38,Government Employee,Hindu,SC,6248427798,"H.No. 98, Dave Nagar, Pallavaram 380888"
CMP005932,CR005932,Irya Nayar,Female,57,Driver,Christian,OBC,3341641286,"H.No. 806, Ganguly Ganj, Ozhukarai-779067"
CMP005933,CR005933,Ethan Anand,Male,21,Retired,Hindu,SC,9518113074,"H.No. 98, Joshi Road, Baranagar-049365"
CMP005934,CR005934,Rachita Parsa,Female,33,Labourer,Hindu,ST,2504876337,"49, Comar Path, Ambala-969707"
CMP005935,CR005935,Wakeeta Sani,Female,40,Homemaker,Muslim,ST,2458610622,"15/35, Morar, Vijayanagaram-454691"
CMP005936,CR005936,Agastya Rajan,Male,57,Retired,Muslim,ST,4344988417,"654, Dani Chowk, Durg-293888"
CMP005937,CR005937,Hamsini Wali,Female,45,Government Employee,Sikh,ST,0203026806,"H.No. 69, Sane Zila, Bhagalpur 609949"
CMP005938,CR005938,Tanay Pillay,Male,50,Driver,Jain,SC,4443687970,"03/23, Seshadri Circle, Bihar Sharif 635074"
CMP005939,CR005939,Veer Kulkarni,Male,40,Student,Muslim,SC,7699013466,"63/089, Ben Road, Baranagar-727248"
CMP005940,CR005940,Aishani Palan,Female,69,Self Employed,Sikh,OBC,6890064333,"02/682, Tank Street, Maheshtala 575778"
CMP005941,CR005941,Chatura Nath,Male,28,Retired,Christian,SC,8238156975,"H.No. 21, Chakraborty Chowk, Farrukhabad-231052"
CMP005942,CR005942,Faris Chada,Male,29,Government Employee,Jain,General,3160947270,"26, Chowdhury Ganj, Etawah-276782"
CMP005943,CR005943,Girish Loke,Male,75,Homemaker,Christian,General,9346415579,"05, Dada Marg, Munger 681976"
CMP005944,CR005944,Netra Mani,Female,32,Self Employed,Sikh,SC,9011476351,"902, Mangat Circle, Dehri 109659"
CMP005945,CR005945,Samaksh Khosla,Male,65,Business,Sikh,SC,5602397691,"46/01, Seshadri Zila, Rohtak-546524"
CMP005946,CR005946,Ridhi Kaul,Female,39,Labourer,Muslim,SC,9712810175,"H.No. 19, Merchant, Bhalswa Jahangir Pur 353149"
CMP005947,CR005947,Meera Tata,Female,52,Driver,Muslim,OBC,6481229588,"H.No. 85, Bath Road, Hyderabad 891988"
CMP005948,CR005948,Faqid Ravi,Male,75,Retired,Jain,General,5733675138,"612, Pai Zila, Mahbubnagar 496264"
CMP005949,CR005949,Manya Dugal,Female,66,Labourer,Jain,General,1467564368,"88/64, Das Zila, Guna-757629"
CMP005950,CR005950,Imaran Ramanathan,Male,58,Farmer,Jain,SC,2385685497,"H.No. 338, Bhalla Ganj, Imphal 378848"
CMP005951,CR005951,Gautami Buch,Female,70,Labourer,Hindu,OBC,1131994117,"605, Sachdeva, Shimoga 564705"
CMP005952,CR005952,Bimala Viswanathan,Female,30,Government Employee,Hindu,OBC,7197368494,"H.No. 912, Goda Ganj, Farrukhabad 052356"
CMP005953,CR005953,Udarsh Konda,Male,61,Labourer,Jain,OBC,3746834791,"512, Mody Road, Bongaigaon-391281"
CMP005954,CR005954,Vasudha Chaudhuri,Female,40,Labourer,Muslim,SC,5777870574,"01, Bose Marg, Alwar 854162"
CMP005955,CR005955,Eiravati Varma,Female,60,Retired,Sikh,SC,7132148778,"82, D’Alia Zila, Dharmavaram 913800"
CMP005956,CR005956,Manbir Aurora,Male,53,Driver,Christian,SC,2192550496,"19/44, Merchant Path, Medininagar 477098"
CMP005957,CR005957,Odika Sandal,Female,36,Government Employee,Jain,OBC,2474267495,"93, Dar Chowk, Mirzapur 762946"
CMP005958,CR005958,Teerth Lanka,Male,45,Self Employed,Christian,General,1850496869,"H.No. 880, Badal, Muzaffarpur-909655"
CMP005959,CR005959,Chakrika Gandhi,Female,18,Self Employed,Jain,ST,7783306770,"H.No. 58, Agarwal, Pallavaram 030890"
CMP005960,CR005960,Samaksh Sengupta,Male,45,Business,Hindu,SC,9449955557,"722, Kanda Zila, Katni-851963"
CMP005961,CR005961,Garima Swaminathan,Female,32,Business,Christian,OBC,9725422832,"32/527, Bora, Phagwara-834323"
CMP005962,CR005962,Yagnesh Jain,Male,74,Government Employee,Muslim,OBC,1473770393,"H.No. 745, Zachariah Street, Raurkela Industrial Township 820972"
CMP005963,CR005963,Abeer Vig,Male,69,Student,Muslim,ST,5464486316,"79, Kalita Circle, Asansol 032241"
CMP005964,CR005964,Finn Majumdar,Male,56,Homemaker,Hindu,SC,2979220651,"156, Sampath Ganj, Jamshedpur 192206"
CMP005965,CR005965,Aachal Subramanian,Female,64,Government Employee,Christian,ST,3029923785,"96, Kara Ganj, Begusarai-416215"
CMP005966,CR005966,Bachittar Vohra,Male,47,Private Employee,Sikh,ST,4678270851,"089, Dash Circle, Ludhiana 965858"
CMP005967,CR005967,Amol Kapoor,Male,19,Business,Muslim,ST,0656226054,"210, Ratti Nagar, Munger-813309"
CMP005968,CR005968,Kamya Parmer,Female,18,Self Employed,Christian,OBC,4305660568,"66/138, Ganguly, Aurangabad-135198"
CMP005969,CR005969,Manan Gola,Male,62,Business,Sikh,OBC,5416853926,"H.No. 29, Andra, Jamalpur-158635"
CMP005970,CR005970,Nitara Savant,Female,26,Self Employed,Christian,OBC,6289057470,"97/127, Nigam Circle, Nizamabad 233177"
CMP005971,CR005971,Adweta Bobal,Female,58,Retired,Hindu,ST,4552322769,"21/934, Bail Zila, Jabalpur 357018"
CMP005972,CR005972,Dakshesh Nayak,Male,62,Private Employee,Sikh,SC,0412127505,"H.No. 778, Dhar Nagar, Bharatpur 529675"
CMP005973,CR005973,Eshana Contractor,Female,65,Business,Muslim,ST,3746953535,"17/47, Issac Street, Chittoor 092071"
CMP005974,CR005974,Mahika Handa,Female,28,Student,Jain,SC,4051896863,"44/57, Ramachandran Marg, Hubli–Dharwad-466467"
CMP005975,CR005975,Ishita Apte,Female,34,Self Employed,Muslim,SC,7680714141,"20/90, Narayanan Circle, Korba 393114"
CMP005976,CR005976,Ikshita Bhakta,Female,72,Driver,Muslim,SC,8051530346,"139, Desai Street, Bokaro-434286"
CMP005977,CR005977,Sarthak Sha,Male,32,Homemaker,Muslim,SC,6620319490,"15/10, Raghavan Ganj, Gurgaon 418700"
CMP005978,CR005978,Yashawini Goda,Female,63,Driver,Hindu,SC,9985100031,"70/72, Goel Marg, Jhansi 356925"
CMP005979,CR005979,Harita Bhatia,Female,67,Self Employed,Hindu,General,0014425126,"03, Golla Road, Guntakal 859835"
CMP005980,CR005980,Ryan Lad,Male,75,Student,Jain,SC,5060833830,"01/145, Konda Zila, Chinsurah-388411"
CMP005981,CR005981,Nisha Vyas,Female,68,Business,Sikh,SC,5670527123,"H.No. 17, Samra Chowk, Salem 731415"
CMP005982,CR005982,Falguni Yadav,Female,44,Private Employee,Muslim,OBC,9881273772,"01, Divan Circle, Darbhanga 830740"
CMP005983,CR005983,Kamya Subramanian,Female,45,Private Employee,Sikh,SC,9677179862,"33, Vora Chowk, Gandhidham-248072"
CMP005984,CR005984,Nisha Balay,Female,59,Government Employee,Hindu,OBC,0632351810,"H.No. 110, Mall Nagar, Faridabad-968024"
CMP005985,CR005985,Aditya Boase,Male,20,Labourer,Jain,General,6005083571,"668, Mani Road, Dhanbad 156370"
CMP005986,CR005986,Chandresh Sathe,Male,52,Labourer,Christian,SC,1571161881,"550, Gola Street, Kadapa 209850"
CMP005987,CR005987,Kalpit Shetty,Male,32,Homemaker,Hindu,General,6069254934,"357, Raghavan Circle, Belgaum-813665"
CMP005988,CR005988,Arin Bhargava,Male,44,Government Employee,Muslim,SC,0187510177,"15/76, Patil Chowk, Arrah-314619"
CMP005989,CR005989,Jagvi Bhatnagar,Female,24,Homemaker,Sikh,ST,4305539339,"H.No. 847, Venkatesh Marg, Jabalpur 433728"
CMP005990,CR005990,Unnati Keer,Female,57,Farmer,Hindu,General,6603221028,"49/78, Narang Road, Gurgaon 009884"
CMP005991,CR005991,Avi Varughese,Male,37,Homemaker,Sikh,OBC,6003027887,"H.No. 97, Mital Zila, Mangalore-837074"
CMP005992,CR005992,Kritika Sharma,Female,38,Student,Jain,OBC,0743337655,"H.No. 48, Nayak Street, Motihari-427143"
CMP005993,CR005993,Garima Lad,Female,36,Retired,Sikh,ST,2916981042,"503, Tak Nagar, Bhind-445778"
CMP005994,CR005994,Tarak Kala,Male,22,Labourer,Hindu,General,9094934005,"47, Chowdhury Chowk, Singrauli-993953"
CMP005995,CR005995,Jagdish Kapur,Male,50,Homemaker,Jain,General,5704662577,"H.No. 29, Kala Chowk, Sasaram 606532"
CMP005996,CR005996,Anirudh Bedi,Male,63,Government Employee,Hindu,General,7407323617,"59, Mahajan Road, Tinsukia-510328"
CMP005997,CR005997,Jeremiah Chaudhuri,Male,34,Private Employee,Muslim,ST,4689491013,"49/192, Ray Chowk, Jehanabad-020883"
CMP005998,CR005998,Advaith Srinivas,Male,46,Student,Christian,ST,1160915885,"13, Zacharia Path, Surat-517015"
CMP005999,CR005999,Nakul Tara,Male,68,Private Employee,Jain,ST,5454244048,"H.No. 439, Palla, Malda 858968"
CMP006000,CR006000,Ishwar Dyal,Male,24,Labourer,Muslim,OBC,2044240576,"H.No. 948, Loyal Street, Chandigarh 286133"
CMP006001,CR006001,Abeer Tiwari,Male,37,Homemaker,Christian,ST,7173029682,"H.No. 31, Bains, Gopalpur 454351"
CMP006002,CR006002,Pratyush Bahri,Male,19,Homemaker,Christian,ST,5536886390,"40/08, Uppal Circle, Dindigul 961584"
CMP006003,CR006003,Ijaya Sathe,Female,63,Retired,Muslim,SC,2351571022,"15/92, Pillai Nagar, Chinsurah 079315"
CMP006004,CR006004,Siya Rattan,Female,70,Homemaker,Christian,SC,7077736447,"H.No. 86, Sem Road, Uluberia 096210"
CMP006005,CR006005,Netra Dalal,Female,55,Government Employee,Sikh,OBC,2828579534,"H.No. 39, Nagarajan Zila, Jammu-148772"
CMP006006,CR006006,Noah Mangat,Male,45,Business,Christian,OBC,1101245103,"922, Sodhi Nagar, Gopalpur-252684"
CMP006007,CR006007,Siddharth Tak,Male,72,Driver,Christian,OBC,3802476207,"H.No. 468, Hayre Marg, Pali-245300"
CMP006008,CR006008,Benjamin Kara,Male,43,Business,Sikh,SC,9164879382,"930, Ahluwalia Marg, Rohtak 266103"
CMP006009,CR006009,Kalpit Ravel,Male,53,Business,Sikh,SC,1884181964,"H.No. 374, Chanda, Naihati 100947"
CMP006010,CR006010,Oliver Venkatesh,Male,38,Retired,Christian,SC,5368985919,"33/43, Natarajan Circle, Berhampur 583927"
CMP006011,CR006011,Bhavini Karpe,Female,33,Student,Jain,OBC,6227163598,"62/327, Gera Zila, Panvel-553710"
CMP006012,CR006012,Gaurang Chaudhary,Male,32,Labourer,Christian,OBC,5880076291,"05, Sehgal Chowk, Tenali-404208"
CMP006013,CR006013,Manan Aurora,Male,66,Homemaker,Muslim,General,1525942807,"H.No. 06, Sharma Chowk, Karawal Nagar 681405"
CMP006014,CR006014,Kamala Kapoor,Female,22,Business,Jain,SC,9314401014,"H.No. 45, Kala Street, Delhi 897851"
CMP006015,CR006015,Tanmayi Mutti,Female,41,Government Employee,Sikh,OBC,4790221033,"H.No. 912, Divan Path, Junagadh-047201"
CMP006016,CR006016,Manbir Rege,Male,45,Private Employee,Muslim,ST,3816837883,"930, Aurora Road, Ratlam-058079"
CMP006017,CR006017,Divya Pillai,Female,27,Farmer,Jain,SC,8320615348,"H.No. 91, Chaudhary Road, Berhampur 380742"
CMP006018,CR006018,Gaurav Solanki,Male,53,Self Employed,Hindu,General,7102697317,"75/765, Dayal Circle, Amravati-994371"
CMP006019,CR006019,Mekhala Nath,Female,75,Farmer,Hindu,General,4359003808,"19/13, Bath Road, Bilaspur-107052"
CMP006020,CR006020,Hitesh Divan,Male,72,Farmer,Sikh,ST,0007930982,"803, Korpal Chowk, Cuttack-479030"
CMP006021,CR006021,Falguni Rout,Female,40,Self Employed,Muslim,SC,8685595867,"91, Dhingra Ganj, Ambarnath-271290"
CMP006022,CR006022,Isaiah Narayan,Male,44,Labourer,Muslim,ST,1586813752,"H.No. 666, Dutta Road, Tadipatri 740756"
CMP006023,CR006023,Wishi Tara,Female,67,Business,Jain,ST,7550275495,"19/06, Sodhi Ganj, Nizamabad-281672"
CMP006024,CR006024,Widisha Mital,Female,66,Business,Hindu,SC,2369346833,"H.No. 125, Kumer Street, Raipur 259670"
CMP006025,CR006025,Chandran Chopra,Male,24,Homemaker,Hindu,ST,0644615504,"H.No. 42, Sachdev, Panvel 163999"
CMP006026,CR006026,Dayita Vora,Female,51,Private Employee,Jain,SC,2286868653,"911, Kata Nagar, Bally 434508"
CMP006027,CR006027,Pranit Wali,Male,58,Private Employee,Hindu,General,9955678556,"55/28, More, Naihati 395229"
CMP006028,CR006028,Kala Ramesh,Female,39,Student,Sikh,SC,7273027001,"H.No. 425, Purohit Marg, Moradabad-290066"
CMP006029,CR006029,Krishna Bahl,Male,31,Private Employee,Sikh,SC,9195336269,"07/80, Joshi Circle, Amritsar 149184"
CMP006030,CR006030,Vincent Mani,Male,58,Driver,Jain,ST,6589327889,"93/48, Sachdev Path, Nagercoil-101409"
CMP006031,CR006031,Gavin Chatterjee,Male,43,Homemaker,Christian,ST,8431771665,"92/729, Kannan Circle, Sasaram-138005"
CMP006032,CR006032,Lohit Mohanty,Male,27,Self Employed,Jain,SC,1705238298,"H.No. 72, Kalla Zila, Ajmer 832026"
CMP006033,CR006033,Yochana Srivastava,Female,28,Private Employee,Muslim,General,7393488604,"31/455, Bali Zila, Ghaziabad 318677"
CMP006034,CR006034,Thomas Master,Male,27,Private Employee,Sikh,OBC,9423120198,"H.No. 217, Dhar Circle, Mahbubnagar-159173"
CMP006035,CR006035,Gaurika Badami,Female,27,Homemaker,Sikh,SC,2390608954,"888, Narang Street, Eluru 339572"
CMP006036,CR006036,Anusha Ahuja,Female,70,Driver,Muslim,SC,5111329618,"H.No. 09, Tank, Karaikudi 670606"
CMP006037,CR006037,Guneet Shenoy,Male,29,Private Employee,Hindu,General,8480842842,"55, Parikh Circle, Tinsukia-350471"
CMP006038,CR006038,Rushil Das,Male,68,Private Employee,Muslim,General,5266796549,"08/938, Rai Path, Dehri-421886"
CMP006039,CR006039,Siddharth Oommen,Male,35,Driver,Jain,OBC,2369165753,"00, D’Alia, Raiganj-343237"
CMP006040,CR006040,Champak Prasad,Male,46,Private Employee,Jain,OBC,4306425872,"959, Kibe Nagar, Indore-466035"
CMP006041,CR006041,Ganga Sekhon,Female,51,Student,Sikh,ST,9198048778,"54/27, Agrawal Circle, Pune 767916"
CMP006042,CR006042,Ati Padmanabhan,Female,45,Business,Sikh,OBC,3813787707,"H.No. 283, Sagar Chowk, Hospet-072345"
CMP006043,CR006043,Vaishnavi Edwin,Female,57,Government Employee,Jain,SC,9081466900,"H.No. 582, Mani Circle, Saharsa 764883"
CMP006044,CR006044,Nirja Ramachandran,Female,57,Labourer,Muslim,SC,0282117619,"77/642, Dyal Nagar, Bihar Sharif 854408"
CMP006045,CR006045,Wazir Borra,Male,28,Driver,Hindu,General,5306128497,"39, More Street, Kolhapur 188351"
CMP006046,CR006046,Bishakha Mammen,Female,51,Driver,Jain,ST,3705379930,"83, Magar Nagar, Eluru 696884"
CMP006047,CR006047,Krish Rajagopal,Male,43,Retired,Jain,OBC,2185165408,"H.No. 182, Mukhopadhyay Ganj, Ambattur 105038"
CMP006048,CR006048,Meghana Divan,Female,45,Government Employee,Sikh,General,7740474624,"H.No. 810, Doctor Nagar, Kharagpur 105175"
CMP006049,CR006049,Odika Bhavsar,Female,33,Student,Jain,General,0217737439,"H.No. 320, Soni Ganj, Jhansi-690703"
CMP006050,CR006050,Jacob Sastry,Male,27,Retired,Muslim,OBC,1979266859,"11, Garde, North Dumdum 439610"
CMP006051,CR006051,Agastya Goda,Male,40,Labourer,Muslim,OBC,0058212511,"12, Jain Ganj, Gorakhpur 410111"
CMP006052,CR006052,Advik Grewal,Male,37,Student,Christian,SC,3703313804,"19/34, Zachariah Marg, Raebareli-060827"
CMP006053,CR006053,Mugdha Menon,Female,32,Homemaker,Hindu,ST,5171650442,"59/05, Bumb Circle, Noida-974976"
CMP006054,CR006054,Rayaan Madan,Male,64,Retired,Sikh,SC,2870288743,"H.No. 512, Karan Street, Raipur-290542"
CMP006055,CR006055,Zayan Kapadia,Male,46,Retired,Sikh,SC,9032231079,"303, Nagy Marg, Mirzapur 527292"
CMP006056,CR006056,Nisha Edwin,Female,74,Student,Jain,OBC,0583285966,"H.No. 60, Agate Zila, Durgapur-432922"
CMP006057,CR006057,Bina Krish,Female,63,Government Employee,Muslim,OBC,3599098189,"83/894, Golla Marg, Jamalpur-024593"
CMP006058,CR006058,Orinder Kari,Male,69,Retired,Christian,SC,8196715027,"36/03, Goyal Marg, Tenali-618485"
CMP006059,CR006059,Meera Pillai,Female,20,Retired,Sikh,SC,5457735371,"43, Kaul Ganj, Bhind 186153"
CMP006060,CR006060,Liam Prabhakar,Male,57,Driver,Christian,General,6439644340,"35/07, Minhas Zila, Durgapur-970177"
CMP006061,CR006061,Lipika Bobal,Female,28,Labourer,Christian,ST,3444214780,"H.No. 65, Ratta Nagar, Jabalpur 455756"
CMP006062,CR006062,Faris Pillai,Male,43,Self Employed,Sikh,General,1907425713,"70, Sinha Ganj, Mathura 484459"
CMP006063,CR006063,Madhav Raj,Male,69,Retired,Hindu,OBC,3858461743,"39/556, Date Nagar, Kharagpur-323453"
CMP006064,CR006064,Arya Vasa,Female,55,Labourer,Jain,SC,1400609326,"H.No. 110, Bansal Nagar, Kurnool 575009"
CMP006065,CR006065,Upadhriti Khare,Female,19,Self Employed,Sikh,General,3106188493,"51/937, Parmer Circle, Chennai 255528"
CMP006066,CR006066,Hemang Keer,Male,69,Private Employee,Christian,OBC,6567678056,"H.No. 61, Agarwal Street, Pimpri-Chinchwad 098399"
CMP006067,CR006067,Anya Pandey,Female,65,Labourer,Muslim,SC,0373880151,"H.No. 24, Chawla Nagar, Kolhapur-788478"
CMP006068,CR006068,Pallavi Mannan,Female,64,Retired,Jain,OBC,1105717973,"16, Sarkar Chowk, Darbhanga-409185"
CMP006069,CR006069,Harshil Gole,Male,63,Business,Jain,ST,2935658857,"30, Patel Ganj, Varanasi 414069"
CMP006070,CR006070,Ati Krishnan,Female,50,Government Employee,Muslim,SC,0494440079,"H.No. 29, Mangal Zila, Bhalswa Jahangir Pur 733918"
CMP006071,CR006071,Harini Bhatia,Female,20,Labourer,Christian,SC,2318670956,"35, Sahni Zila, Sultan Pur Majra 561305"
CMP006072,CR006072,Yashvi Sahni,Female,75,Homemaker,Christian,SC,0419346688,"43/97, Kalita Street, Deoghar-247365"
CMP006073,CR006073,Michael Kakar,Male,53,Farmer,Sikh,OBC,0487023039,"224, Sarna Zila, Phusro 115239"
CMP006074,CR006074,Darsh Zacharia,Male,67,Homemaker,Christian,OBC,8709126844,"56/90, Sagar, Gaya-220791"
CMP006075,CR006075,Devika Sura,Female,42,Farmer,Hindu,OBC,8549728358,"58/63, Yohannan Path, Unnao 807522"
CMP006076,CR006076,Yasti Baral,Female,20,Retired,Jain,ST,2766696832,"H.No. 342, Verma Road, Junagadh 317735"
CMP006077,CR006077,Frado Chaudhry,Male,33,Self Employed,Sikh,General,4078972504,"16, Nagar, Bijapur-606778"
CMP006078,CR006078,Ria Dhingra,Female,51,Farmer,Hindu,General,7080590724,"H.No. 89, Sani Road, Saharanpur-674641"
CMP006079,CR006079,Farhan Rege,Male,58,Student,Sikh,General,9870680775,"66/69, Manda Chowk, Moradabad 679219"
